,url,paragraph_index,paragraph_text
2112,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,246.0,"귀하의 동의 없이 우리는 귀하의 기기, 카메라, 마이크, 연락처 리스트, 사진, 동영상 또는 오디오 파일에 접근하지 않습니다."
2113,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,247.0,귀하가 카메라나 마이크를 활성화시키지 않은 경우 일부 인터넷 연결 제품은 완전한 기능을 발휘하지 못합니다.
2114,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,248.0,어린이용 Mattel 서비스에서 사용자로 가입했거나어린이를 위해 부모가 가입한 Mattel 서비스 혹은 모든 기능의 접근에 대한 활성화를 위해 필요합니다.
2115,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,249.0,소셜네트워크 서비스에서는 특별한 규칙이 적용될 수 있습니다. 우리의 MATTEL 이용 약관 외에도 추가적으로 게시된 규칙을 주의 깊게 검토해야 합니다.
2116,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,250.0,우리는 정보의 보안을 유지하려 노력하지만 정보 보안 조치의 무결성을 보장하지는 못합니다.
2117,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,251.0,우리는 귀하가 상업적으로 합리적인 방법으로 Mattel 서비스를 이용할 때 귀하가 제공한 정보를 보호하기 위해 노력합니다.
2118,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,252.0,"우리와 우리 대리점 및 제휴사들은 전송 시 결제 정보를 보호하기 위해 암호화 또는 기타 보안 조치를 사용하며, 시스템 내에서는 이 정보를 보호할 내부 절차를 적용하고 있습니다. "
2119,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,253.0,우리는 타 파트너사에게 개인 연락처 정보와 기타 그들이 다루는 정보를 보호하기 위해 업계에서 인정하는 최고의 행동 지침을 따를 것을 요구합니다. 
2120,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,254.0,"귀하의 정보를 보호하고자 노력하지만, 어떤 방법도 100% 안전하지는 않다는 점을 이해해 주십시오. "
2121,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,255.0,우리는 타사의 보안 절차에 대해 보장할 수 없습니다.
2122,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,256.0,"귀하와 가족의 안전을 보호하기 위해 도구, 습관 및 관행에 대해 배우고 사용하는 것이 좋습니다. 예를 들어, 다른 사람이 복사하거나 예측할 수 없는 특이한 암호를 사용할 것을 권장합니다."
2123,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,257.0,"Mattel 서비스와 서버는 미국 법의 지배를 받으며, 귀하가 거주하는 곳에서의 귀하의 정보에 대한 개인정보 보호 요구사항과 다를 수 있습니다."
2124,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,258.0,우리 서버는 미국과 영국에 있습니다. 또한 클라우드 서비스를 사용할 수도 있습니다.
2125,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,259.0,유럽 경제 지역(EEA)이나 스위스에서 비 EEA 국가로 개인 정보를 전송할 때는 표준 계약 약관(Standard Contractual Clauses)이 적용됩니다.
2126,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,260.0,"귀하가 Mattel 서비스를 이용할 때는 이 개인정보 보호정책에 따라 데이터의 수집, 전송, 처리 및 사용이 이루어집니다."
2127,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,261.0,귀하가 이 개인정보 보호정책에 동의하지 않을 경우 Mattel 서비스를 이용하지 마시기 바랍니다.
2128,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,262.0,"Mattel 서비스, Mattel 서비스를 가능하게 하는 서버, 그리고 정보를 보관하는 데이터베이스는 귀하가 거주하는 곳과 다른 개인정보 보호법률이 적용되는 국가에 위치할 수도 있습니다."
2129,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,263.0,Mattel 서비스에 사용되는 서버는 미국과 영국에 위치하고 있습니다. 우리는 전 세계 어디서든 서버가 있는 클라우드 서비스를 사용할 수 있습니다.
2130,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,264.0,"Mattel 서비스를 이용해 사용자가 유럽 경제 지역(EEA)이나 스위스에서 비 EEA 국가로 개인 정보를 전송할 경우, 우리는 표준 계약 약관(Standard Contractual Clauses)을 준수합니다."
2131,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,265.0,"Mattel 서비스를 사용할 때, 데이터의 전송, 수집, 처리는 이 개인정보 보호정책, 우리의 MATTEL 이용 약관및 수집 당시에 제공된 기타 약관에 따라 이루어집니다."
2132,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,266.0,"이들 약관에 따라 이 데이터를 전송, 수집, 처리 또는 사용하는데 동의하지 않으면 이 서비스를 사용하지 마십시오."
2133,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,267.0,우리는 개인정보 보호정책을 수시로 갱신하고 이곳에 게시할 것입니다.
2134,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,268.0,우리는 지금까지 수집된 정보를 처리하던 방식을 아무 통지 없이 변경하지 않을 것입니다. 필요하다면 귀하의 동의를 구할 것입니다.
2135,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,269.0,"우리는 개인정보 보호정책을 수시로 갱신할 수 있습니다. 이런 경우, 새로운 규정을 Mattel 사이트에 게재하는 방식으로 여러분에게 공지할 것입니다."
2136,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,270.0,"우리는 이미 수집한 개인 정보를 처리하는 방식에 대해 통지 없이 근본적인 변경을 하지 않을 것이며, 필요 시 동의를 구할 것입니다."
2137,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,271.0, 
2138,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,272.0,"귀하가 캘리포니아 주에 거주하는 경우, 특정 권리가 있습니다."
2139,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,273.0,"캘리포니아 민법 § 1798.83에 따라, 캘리포니아 주민은 연 1회 우리가 지난해에 마케팅 목적으로 귀하의 정보를 공유한 타사에 관한 정보, 그리고 공유한 개인 정보의 범주에 관한 명세를 통지받을 권리가 있습니다. 이것을 요청하려면 개인정보 요청 양식을 작성하여 당사에게 보내주십시오. 우리는 그러한 요청을 받은 후 30일 내에 귀하에게 회신할 것입니다."
2140,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,274.0, 
2141,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,275.0,"귀하가 유럽 경제 지역(EEA) 회원국의 시민이고, Matel의 개인정보 보호 관행에 대한 질문이 있을 경우, EEA의 감독 기구에 연락하여 우려를 공유할 수 있습니다."
2142,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,276.0,"귀하가 유럽 경제 지역(EEA) 회원국의 시민이라면, MATTEL GDPR 선택 포털  또는  AMERICAN GIRL GDPR 선택 포털 을 방문하여 일반 데이터 보호 규정(General Data Protection Regulation, GDPR)에 따라 귀하의 권리를 행사할 수 있습니다. 귀하는 또한 귀하가 속한 국가 내 또는 EEA 내에 있는 감독 기구에 연락하여 Mattel의 개인정보 보호 관행에 관한 귀하의 우려를 공유할 수 있습니다. EEA에서 제공되는 Mattel 서비스를 위한 최고 감독 기구는 네덜란드 데이터 보호 기구, Autoriteit Persoonsgegevens입니다."
2143,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,277.0, 
2144,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,278.0,우리는 일부 브라우저에서 사용할 수 있는 추적 금지 신호에 대해 반응하는 조치를 취하지 않습니다.
2145,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,279.0,"일부 웹브라우저에서는 “추적 금지” 신호를 전송할 수 있습니다. 웹 브라우저는 이 기능을 서로 다른 방식으로 포함하거나 활성화하여, 사용자가 의도적으로 활성화한 경우에 명확하지 않습니다. 결과적으로, 현재로서는 우리는 이러한 신호에 대해 반응하는 조치를 취하지 않습니다. 귀하의 브라우저 설정에서 모든 또는 일부의 쿠키를 받을지, 막을지, 또는 쿠키를 허용할 수 있는 알림을 받을지를 설정함으로써 쿠키에 관한 설정을 관리할 수 있습니다. 귀하가 모든 쿠키를 막을 경우 Mattel 서비스의 일부 기능은 사용할 수 없게 됩니다."
2146,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,280.0, 
2147,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,281.0,Mattel 서비스에 포함된 다음 인증마크들은 각각 다음 기관의 인증을 받았습니다:
2148,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,282.0,Entertainment Software Rating Board Privacy Certified Program
2149,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,283.0,kidSAFE Seal Program
2150,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,284.0,"ESRB Privacy Certified Program
			Mattel은  ENTERTAINMENT SOFTWARE RATING BOARD(유흥 소프트웨어 등급 위원회)의 PRIVACY CERTIFIED PROGRAM(프라이버시인증 프로그램)(“ESRB Privacy Certified”)의 유효한 면허 소지자이자 모범 멤버입니다. ESRB Privacy Certified 인증마크는 이 프로그램에 참여한 Mattel 서비스에 표시됩니다. ESRB의 Privacy Certified Program은 당사의 정보 공개 관행이 책임감 있고 적절함을 확인할 수 있도록 설계되어 있습니다.
			귀하의 개인 정보를 보호하기 위해, 우리는 자발적으로 이 개인 정보 운동에 참여했으며, Mattel 서비스에 ESRB Privacy Certified 인증마크를 붙임으로써 온라인 정보의 수집, 사용 및 공개 관행 규정에 부합한다는 사실을 ESRB Privacy Certified에 의해 검토받고 인증받도록 했습니다. 이 개인 정보 보호 프로그램의 면허 소지자로서 우리는 ESRB에 의해 독립적으로 운영되는 서비스, 기타 실행 및 책임 구조에 대한 감사를 받을 수 있습니다.
			ESRB Privacy Certified 인증마크를 달고 있는 Mattel 서비스 또는 Mattel 사이트에 관한 개인정보 보호 관련 문의에 응답을 받지 못했거나, Mattel 서비스 또는 Mattel 사이트에서 만족스러운 답을 받지 못한 경우, http://www.esrb.org/privacy/contact.aspx 에서 ESRB에 연락하시거나, 다음 주소로 이메일을 보내 주십시오."
2151,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,285.0,ESRB는 Mattel의 제휴사가 아니며 개인 정보 보호 이외의 문제에 대해서는 도움을 드리지 못합니다
2152,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,286.0,"Kidsafe 인증 마크 프로그램
			일부 Mattel 온라인 제품은 kidSAFE 인증 마크가 부착되어 있습니다. 이것이 의미하는 것은, kidSAFE 인증 마크를 부착한 Mattel 서비스는 온라인 안전 또는 개인정보 보호의 특정 기준을 만족시키는지에 관해 kidSAFE의 독립적 검토, 인증 또는 검사를 받았으며, Mattell 및 타 기술 파트너사는 이 제품과 관련하여 kidSAFE 인증마크를 노출할 수 있는 권리를 지녔다는 것입니다.
			Mattel 서비스 또는 kidSAFE 인증마크를 소지한 제품에 관한 문의는 https://www.proprofs.com/survey/t/?title=xs7un 의 kidSAFE에 문의하십시오."
2153,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,287.0,우리는 정책에 관해 항상 투명하고 깨끗하고자 노력합니다. 질문이 있으시면 당사에게 연락해 주십시오.
2154,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,288.0,"질문이 있으시면 언제든지 문의해 주십시오! 부모로서 자녀의 정보에 액세스하고 싶다면 부모 액세스 양식 을 사용하십시오. 당사의 마케팅 메시지 구독에 관한 설정을 갱신하거나 변경하고자 하는 경우,MATTEL 통신 환경 설정 (American Girl 제외) 또는  AMERICAN GIRL 통신 환경 설정 (American Girl 전용)을 방문하십시오. Mattel이 귀하에 관해 어떤 정보를 가지고 있는지를 알고 싶거나, 이에 대한 선택을 하고자 하는 경우,  MATTEL GDPR 선택 포털(American Girl 제외) 또는  AMERICAN GIRL GDPR 선택 포털(American Girl 전용)을 이용해 주십시오."
2155,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,289.0,"
			Mattel, Fisher-Price, Fuhu/Nabi Brands, HIT Entertainment, 및 MEGA Brands의 경우:"
2156,http://corporate.mattel.com/privacy-statement-summary-shared.aspx,290.0,"Mattel
				고객 지원실
				636 Giard Avenue
				East Aurora, NY 14052
				미국 또는 캐나다: 800-524-TOYS (800-524-8697)
				이메일: service@mattel.com
				귀하가 미국이나 캐나다 이외의 지역에 거주하는 경우 여기로 문의하십시오."
